session_id,user_id,session_date,session_start_time,session_end_time,utm_source,campaign_id,device_type,order_id
386081,C055478,1/30/2022,1/30/2022 11:00,1/30/2022 11:13,,,Desktop,
342181,C025949,1/30/2022,1/30/2022 11:13,1/30/2022 11:24,,,Tablet,
418682,C014913,1/30/2022,1/30/2022 11:21,1/30/2022 11:27,,,Desktop,
346484,C010973,1/30/2022,1/30/2022 11:32,1/30/2022 11:45,,,Desktop,
386171,C039720,1/30/2022,1/30/2022 11:32,1/30/2022 11:44,,,Desktop,
397108,C039217,1/30/2022,1/30/2022 11:36,1/30/2022 11:38,,,Desktop,
427215,C014612,1/30/2022,1/30/2022 11:41,1/30/2022 11:45,,,Desktop,
367243,C030767,1/30/2022,1/30/2022 11:51,1/30/2022 11:53,,,Mobile,
300547,C027162,1/30/2022,1/30/2022 11:52,1/30/2022 11:59,,,Desktop,
430591,C009165,1/30/2022,1/30/2022 11:57,1/30/2022 12:10,,,Mobile,
344893,C006046,1/30/2022,1/30/2022 11:58,1/30/2022 12:11,,,Tablet,
383811,C045831,1/30/2022,1/30/2022 12:29,1/30/2022 12:48,,,Desktop,
364355,C001732,1/30/2022,1/30/2022 12:34,1/30/2022 12:44,,,Tablet,
350707,C000122,1/30/2022,1/30/2022 12:35,1/30/2022 12:40,,,Mobile,
347030,C005142,1/30/2022,1/30/2022 12:47,1/30/2022 13:01,,,Mobile,
445624,C009633,1/30/2022,1/30/2022 12:54,1/30/2022 13:02,,,Tablet,
430459,C019556,1/30/2022,1/30/2022 13:31,1/30/2022 13:41,,,Mobile,
342931,C001217,1/30/2022,1/30/2022 13:54,1/30/2022 14:05,,,Tablet,
460195,C035404,1/30/2022,1/30/2022 13:58,1/30/2022 14:04,,,Tablet,
445408,C050168,1/30/2022,1/30/2022 13:58,1/30/2022 14:13,,,Desktop,
444304,C056129,1/30/2022,1/30/2022 14:05,1/30/2022 14:15,,,Desktop,
337517,C017364,1/30/2022,1/30/2022 14:15,1/30/2022 14:28,,,Mobile,
473897,C007643,1/30/2022,1/30/2022 15:30,1/30/2022 15:34,,,Mobile,
387323,C028687,1/30/2022,1/30/2022 15:34,1/30/2022 15:39,,,Tablet,
384882,C010160,1/30/2022,1/30/2022 15:43,1/30/2022 15:49,,,Mobile,
374528,C008536,1/30/2022,1/30/2022 16:00,1/30/2022 16:09,,,Desktop,
411791,C008007,1/30/2022,1/30/2022 16:08,1/30/2022 16:17,,,Tablet,
398253,C005967,1/30/2022,1/30/2022 16:18,1/30/2022 16:25,,,Mobile,
438276,C034047,1/30/2022,1/30/2022 16:19,1/30/2022 16:20,,,Desktop,
440230,C050458,1/30/2022,1/30/2022 16:21,1/30/2022 16:31,,,Desktop,
474786,C001537,1/30/2022,1/30/2022 16:24,1/30/2022 16:36,,,Mobile,
447636,C013969,1/30/2022,1/30/2022 16:32,1/30/2022 16:40,,,Mobile,
83,C000702,1/30/2022,1/30/2022 16:34,1/30/2022 16:50,,,Mobile,32549
342531,C008025,1/30/2022,1/30/2022 16:50,1/30/2022 17:01,,,Mobile,
489189,C011356,1/30/2022,1/30/2022 16:55,1/30/2022 16:59,,,Desktop,
383100,C001066,1/30/2022,1/30/2022 16:59,1/30/2022 17:05,,,Desktop,
347722,C016490,1/30/2022,1/30/2022 17:20,1/30/2022 17:28,,,Mobile,
475376,C000126,1/30/2022,1/30/2022 17:33,1/30/2022 17:39,,,Desktop,
458235,C004867,1/30/2022,1/30/2022 17:34,1/30/2022 17:40,,,Desktop,
472918,C014836,1/30/2022,1/30/2022 17:42,1/30/2022 17:43,,,Desktop,
429606,C056023,1/30/2022,1/30/2022 17:47,1/30/2022 17:58,,,Tablet,
490146,C010063,1/30/2022,1/30/2022 17:48,1/30/2022 18:02,,,Desktop,
334810,C007856,1/30/2022,1/30/2022 17:55,1/30/2022 18:02,,,Mobile,
393229,C029300,1/30/2022,1/30/2022 17:57,1/30/2022 18:11,,,Tablet,
305479,C026391,1/30/2022,1/30/2022 18:00,1/30/2022 18:12,,,Tablet,
376103,C051123,1/30/2022,1/30/2022 18:16,1/30/2022 18:30,,,Mobile,
350694,C013357,1/30/2022,1/30/2022 18:42,1/30/2022 18:53,,,Tablet,
467091,C048515,1/30/2022,1/30/2022 18:51,1/30/2022 18:57,,,Tablet,
305511,C025491,1/30/2022,1/30/2022 19:06,1/30/2022 19:09,,,Mobile,
439304,C032726,1/30/2022,1/30/2022 19:07,1/30/2022 19:17,,,Mobile,
450170,C002151,1/30/2022,1/30/2022 19:17,1/30/2022 19:27,,,Tablet,
482212,C034546,1/30/2022,1/30/2022 19:20,1/30/2022 19:31,,,Mobile,
434417,C009901,1/30/2022,1/30/2022 19:20,1/30/2022 19:29,,,Tablet,
418658,C024027,1/30/2022,1/30/2022 19:33,1/30/2022 19:39,,,Desktop,
356355,C024681,1/30/2022,1/30/2022 19:57,1/30/2022 20:05,,,Tablet,
461326,C011576,1/30/2022,1/30/2022 20:10,1/30/2022 20:23,,,Mobile,
418305,C013031,1/30/2022,1/30/2022 20:12,1/30/2022 20:23,,,Mobile,
361212,C015107,1/30/2022,1/30/2022 20:12,1/30/2022 20:20,,,Mobile,
445602,C004206,1/30/2022,1/30/2022 20:15,1/30/2022 20:23,,,Tablet,
444821,C011230,1/30/2022,1/30/2022 20:42,1/30/2022 20:51,,,Tablet,
429492,C034324,1/30/2022,1/30/2022 20:55,1/30/2022 21:08,,,Mobile,
328093,C036066,1/30/2022,1/30/2022 20:56,1/30/2022 21:08,,,Tablet,
352462,C032472,1/30/2022,1/30/2022 21:12,1/30/2022 21:16,,,Tablet,
336465,C022155,1/30/2022,1/30/2022 21:23,1/30/2022 21:29,,,Mobile,
420257,C020826,1/30/2022,1/30/2022 21:37,1/30/2022 21:51,,,Tablet,
493240,C006697,1/30/2022,1/30/2022 21:57,1/30/2022 22:09,,,Mobile,
349816,C038634,1/30/2022,1/30/2022 22:04,1/30/2022 22:13,,,Tablet,
474460,C022547,1/30/2022,1/30/2022 22:09,1/30/2022 22:25,,,Desktop,
334678,C002541,1/30/2022,1/30/2022 22:10,1/30/2022 22:20,,,Mobile,
418360,C006053,1/30/2022,1/30/2022 22:13,1/30/2022 22:17,,,Mobile,
334854,C002819,1/30/2022,1/30/2022 22:37,1/30/2022 22:50,,,Tablet,
447973,C053607,1/30/2022,1/30/2022 22:47,1/30/2022 23:00,,,Desktop,
487173,C025782,1/30/2022,1/30/2022 22:55,1/30/2022 23:10,,,Mobile,
380958,C018688,1/30/2022,1/30/2022 22:56,1/30/2022 23:04,,,Mobile,
305298,C017915,1/30/2022,1/30/2022 23:02,1/30/2022 23:11,,,Mobile,
482156,C018868,1/30/2022,1/30/2022 23:38,1/30/2022 23:46,,,Tablet,
482791,C016602,1/30/2022,1/30/2022 23:39,1/30/2022 23:51,,,Desktop,
302117,C000233,1/30/2022,1/30/2022 23:44,1/30/2022 23:55,,,Tablet,
406316,C039786,1/30/2022,1/30/2022 23:56,1/31/2022 0:09,,,Mobile,
377754,C047439,1/31/2022,1/31/2022 0:09,1/31/2022 0:21,,,Mobile,
371197,C038445,1/31/2022,1/31/2022 0:10,1/31/2022 0:23,,,Desktop,
459789,C016791,1/31/2022,1/31/2022 0:17,1/31/2022 0:26,,,Mobile,
316702,C038341,1/31/2022,1/31/2022 0:25,1/31/2022 0:37,,,Desktop,
492114,C024090,1/31/2022,1/31/2022 0:29,1/31/2022 0:45,,,Mobile,
484761,C023570,1/31/2022,1/31/2022 0:31,1/31/2022 0:39,,,Desktop,
411723,C013619,1/31/2022,1/31/2022 0:42,1/31/2022 0:51,,,Tablet,
88,C000287,1/31/2022,1/31/2022 0:42,1/31/2022 1:02,,,Tablet,24663
408817,C022741,1/31/2022,1/31/2022 0:58,1/31/2022 1:08,,,Mobile,
453146,C028458,1/31/2022,1/31/2022 1:04,1/31/2022 1:16,,,Tablet,
436098,C039511,1/31/2022,1/31/2022 1:07,1/31/2022 1:08,,,Desktop,
425439,C009314,1/31/2022,1/31/2022 1:22,1/31/2022 1:23,,,Tablet,
423138,C011927,1/31/2022,1/31/2022 1:23,1/31/2022 1:33,,,Tablet,
353713,C014471,1/31/2022,1/31/2022 1:24,1/31/2022 1:25,,,Desktop,
408069,C001949,1/31/2022,1/31/2022 1:42,1/31/2022 1:56,,,Tablet,
457876,C035602,1/31/2022,1/31/2022 2:01,1/31/2022 2:10,,,Mobile,
367779,C003870,1/31/2022,1/31/2022 2:09,1/31/2022 2:20,,,Mobile,
365025,C009921,1/31/2022,1/31/2022 2:16,1/31/2022 2:31,,,Mobile,
322161,C015502,1/31/2022,1/31/2022 2:22,1/31/2022 2:34,,,Mobile,
303915,C009027,1/31/2022,1/31/2022 2:34,1/31/2022 2:43,,,Desktop,
357894,C042975,1/31/2022,1/31/2022 2:36,1/31/2022 2:47,,,Desktop,
469151,C018819,1/31/2022,1/31/2022 2:49,1/31/2022 3:03,,,Desktop,
362479,C035696,1/31/2022,1/31/2022 3:08,1/31/2022 3:20,,,Mobile,
361080,C005422,1/31/2022,1/31/2022 3:08,1/31/2022 3:20,,,Mobile,
400528,C000204,1/31/2022,1/31/2022 3:14,1/31/2022 3:24,,,Tablet,
479913,C006295,1/31/2022,1/31/2022 3:17,1/31/2022 3:27,,,Mobile,
91,C000283,1/31/2022,1/31/2022 3:29,1/31/2022 3:50,,,Desktop,69995
464627,C012626,1/31/2022,1/31/2022 3:34,1/31/2022 3:40,,,Mobile,
430575,C004577,1/31/2022,1/31/2022 3:41,1/31/2022 3:54,,,Mobile,
301069,C003903,1/31/2022,1/31/2022 3:46,1/31/2022 3:54,,,Tablet,
374189,C012468,1/31/2022,1/31/2022 3:49,1/31/2022 3:58,,,Tablet,
441280,C015060,1/31/2022,1/31/2022 3:50,1/31/2022 4:02,,,Tablet,
306597,C029790,1/31/2022,1/31/2022 4:02,1/31/2022 4:11,,,Tablet,
333816,C025607,1/31/2022,1/31/2022 4:04,1/31/2022 4:14,,,Mobile,
453737,C018279,1/31/2022,1/31/2022 4:15,1/31/2022 4:30,,,Tablet,
441183,C003164,1/31/2022,1/31/2022 4:17,1/31/2022 4:28,,,Desktop,
457321,C000509,1/31/2022,1/31/2022 4:29,1/31/2022 4:43,,,Tablet,
397421,C019063,1/31/2022,1/31/2022 4:32,1/31/2022 4:44,,,Mobile,
316387,C018513,1/31/2022,1/31/2022 4:35,1/31/2022 4:39,,,Mobile,
332277,C025147,1/31/2022,1/31/2022 4:37,1/31/2022 4:51,,,Desktop,
329889,C004284,1/31/2022,1/31/2022 4:39,1/31/2022 4:46,,,Tablet,
493445,C030751,1/31/2022,1/31/2022 4:45,1/31/2022 4:57,,,Mobile,
342059,C022954,1/31/2022,1/31/2022 4:45,1/31/2022 4:53,,,Desktop,
388474,C001616,1/31/2022,1/31/2022 4:50,1/31/2022 4:58,,,Tablet,
464543,C031802,1/31/2022,1/31/2022 4:53,1/31/2022 5:02,,,Mobile,
440922,C016077,1/31/2022,1/31/2022 4:58,1/31/2022 5:08,,,Mobile,
411913,C000731,1/31/2022,1/31/2022 5:03,1/31/2022 5:14,,,Tablet,
309182,C018347,1/31/2022,1/31/2022 5:19,1/31/2022 5:32,,,Mobile,
308996,C025068,1/31/2022,1/31/2022 5:54,1/31/2022 6:04,,,Desktop,
410048,C023622,1/31/2022,1/31/2022 6:12,1/31/2022 6:21,,,Desktop,
431390,C020165,1/31/2022,1/31/2022 6:15,1/31/2022 6:23,,,Mobile,
396924,C005270,1/31/2022,1/31/2022 6:18,1/31/2022 6:31,,,Mobile,
402326,C022258,1/31/2022,1/31/2022 6:24,1/31/2022 6:38,,,Tablet,
378981,C019617,1/31/2022,1/31/2022 6:29,1/31/2022 6:40,,,Desktop,
496188,C005851,1/31/2022,1/31/2022 6:43,1/31/2022 6:51,,,Tablet,
436675,C000895,1/31/2022,1/31/2022 6:44,1/31/2022 6:58,,,Tablet,
436793,C010541,1/31/2022,1/31/2022 6:49,1/31/2022 6:59,,,Desktop,
435427,C002229,1/31/2022,1/31/2022 7:03,1/31/2022 7:21,,,Tablet,
326056,C037943,1/31/2022,1/31/2022 7:38,1/31/2022 7:50,,,Desktop,
460971,C052446,1/31/2022,1/31/2022 7:39,1/31/2022 7:51,,,Tablet,
327769,C016603,1/31/2022,1/31/2022 7:51,1/31/2022 8:04,,,Tablet,
358437,C013821,1/31/2022,1/31/2022 7:58,1/31/2022 8:14,,,Mobile,
305249,C043120,1/31/2022,1/31/2022 8:02,1/31/2022 8:10,,,Tablet,
319617,C019175,1/31/2022,1/31/2022 8:06,1/31/2022 8:18,,,Mobile,
482587,C010351,1/31/2022,1/31/2022 8:10,1/31/2022 8:19,,,Desktop,
497393,C041250,1/31/2022,1/31/2022 8:15,1/31/2022 8:28,,,Desktop,
385496,C007235,1/31/2022,1/31/2022 8:22,1/31/2022 8:33,,,Desktop,
454853,C053502,1/31/2022,1/31/2022 8:30,1/31/2022 8:44,,,Desktop,
357565,C010911,1/31/2022,1/31/2022 8:31,1/31/2022 8:41,,,Desktop,
325444,C003541,1/31/2022,1/31/2022 8:35,1/31/2022 8:46,,,Tablet,
315312,C026339,1/31/2022,1/31/2022 8:51,1/31/2022 9:01,,,Mobile,
462903,C008951,1/31/2022,1/31/2022 9:39,1/31/2022 9:50,,,Desktop,
457892,C006860,1/31/2022,1/31/2022 9:42,1/31/2022 9:56,,,Desktop,
410572,C027321,1/31/2022,1/31/2022 9:47,1/31/2022 9:56,,,Mobile,
452829,C006682,1/31/2022,1/31/2022 9:59,1/31/2022 10:10,,,Tablet,
384467,C018817,1/31/2022,1/31/2022 10:00,1/31/2022 10:12,,,Desktop,
383303,C007475,1/31/2022,1/31/2022 10:14,1/31/2022 10:28,,,Mobile,
318697,C002226,1/31/2022,1/31/2022 10:19,1/31/2022 10:25,,,Tablet,
86,C000038,1/31/2022,1/31/2022 10:20,1/31/2022 10:38,,,Mobile,108033
394416,C001853,1/31/2022,1/31/2022 10:41,1/31/2022 10:52,,,Mobile,
416045,C042783,1/31/2022,1/31/2022 10:51,1/31/2022 11:05,,,Desktop,
422546,C021119,1/31/2022,1/31/2022 10:57,1/31/2022 10:58,,,Tablet,
480146,C038299,1/31/2022,1/31/2022 11:00,1/31/2022 11:15,,,Tablet,
426020,C031951,1/31/2022,1/31/2022 11:16,1/31/2022 11:28,,,Mobile,
439613,C033288,1/31/2022,1/31/2022 11:20,1/31/2022 11:33,,,Desktop,
404156,C033973,1/31/2022,1/31/2022 11:30,1/31/2022 11:40,,,Tablet,
380902,C006556,1/31/2022,1/31/2022 11:59,1/31/2022 12:09,,,Mobile,
450225,C006773,1/31/2022,1/31/2022 12:01,1/31/2022 12:10,,,Tablet,
390726,C022539,1/31/2022,1/31/2022 12:15,1/31/2022 12:22,,,Tablet,
335183,C028401,1/31/2022,1/31/2022 12:20,1/31/2022 12:24,,,Mobile,
350805,C018674,1/31/2022,1/31/2022 12:27,1/31/2022 12:37,,,Desktop,
87,C000643,1/31/2022,1/31/2022 12:52,1/31/2022 13:13,,,Tablet,240023
370882,C005338,1/31/2022,1/31/2022 12:57,1/31/2022 13:09,,,Tablet,
381970,C010125,1/31/2022,1/31/2022 12:59,1/31/2022 13:10,,,Mobile,
93,C000161,1/31/2022,1/31/2022 13:21,1/31/2022 13:42,,,Mobile,128533
382687,C018845,1/31/2022,1/31/2022 13:34,1/31/2022 13:45,,,Mobile,
449231,C052024,1/31/2022,1/31/2022 13:40,1/31/2022 13:52,,,Desktop,
484551,C031199,1/31/2022,1/31/2022 14:03,1/31/2022 14:12,,,Mobile,
360181,C027036,1/31/2022,1/31/2022 14:13,1/31/2022 14:23,,,Mobile,
392081,C020517,1/31/2022,1/31/2022 14:22,1/31/2022 14:31,,,Desktop,
382187,C005833,1/31/2022,1/31/2022 14:26,1/31/2022 14:40,,,Mobile,
476777,C019933,1/31/2022,1/31/2022 14:35,1/31/2022 14:42,,,Desktop,
495014,C032963,1/31/2022,1/31/2022 14:40,1/31/2022 14:42,,,Tablet,
308766,C008273,1/31/2022,1/31/2022 14:52,1/31/2022 15:05,,,Tablet,
85,C000764,1/31/2022,1/31/2022 14:58,1/31/2022 15:18,,,Tablet,65607
90,C000616,1/31/2022,1/31/2022 15:07,1/31/2022 15:20,,,Tablet,27763
92,C001345,1/31/2022,1/31/2022 15:15,1/31/2022 15:30,,,Mobile,261230
344622,C004187,1/31/2022,1/31/2022 15:17,1/31/2022 15:33,,,Tablet,
375470,C001133,1/31/2022,1/31/2022 15:30,1/31/2022 15:38,,,Desktop,
486572,C009323,1/31/2022,1/31/2022 15:33,1/31/2022 15:44,,,Tablet,
89,C000258,1/31/2022,1/31/2022 15:40,1/31/2022 15:55,,,Tablet,201600
382771,C016239,1/31/2022,1/31/2022 15:50,1/31/2022 15:58,,,Mobile,
349118,C004924,1/31/2022,1/31/2022 15:56,1/31/2022 16:12,,,Mobile,
334067,C007142,1/31/2022,1/31/2022 15:57,1/31/2022 16:08,,,Desktop,
376427,C005115,1/31/2022,1/31/2022 16:01,1/31/2022 16:16,,,Tablet,
476706,C005858,1/31/2022,1/31/2022 16:10,1/31/2022 16:15,,,Mobile,
405149,C007885,1/31/2022,1/31/2022 16:17,1/31/2022 16:25,,,Desktop,
326652,C001507,1/31/2022,1/31/2022 16:18,1/31/2022 16:26,,,Tablet,
386232,C021202,1/31/2022,1/31/2022 16:18,1/31/2022 16:27,,,Desktop,
408806,C045788,1/31/2022,1/31/2022 16:28,1/31/2022 16:31,,,Tablet,
447610,C004990,1/31/2022,1/31/2022 16:39,1/31/2022 16:52,,,Mobile,
417667,C014514,1/31/2022,1/31/2022 17:01,1/31/2022 17:14,,,Mobile,
477853,C013015,1/31/2022,1/31/2022 17:03,1/31/2022 17:18,,,Mobile,
305008,C017603,1/31/2022,1/31/2022 17:05,1/31/2022 17:19,,,Desktop,
448062,C015351,1/31/2022,1/31/2022 17:13,1/31/2022 17:24,,,Desktop,
341801,C026749,1/31/2022,1/31/2022 17:16,1/31/2022 17:26,,,Desktop,
434469,C021437,1/31/2022,1/31/2022 17:18,1/31/2022 17:21,,,Desktop,
320762,C037084,1/31/2022,1/31/2022 17:43,1/31/2022 17:56,,,Mobile,
473287,C010681,1/31/2022,1/31/2022 17:43,1/31/2022 17:55,,,Desktop,
492157,C027826,1/31/2022,1/31/2022 17:48,1/31/2022 17:59,,,Mobile,
477939,C010236,1/31/2022,1/31/2022 18:03,1/31/2022 18:15,,,Desktop,
479506,C002495,1/31/2022,1/31/2022 18:06,1/31/2022 18:16,,,Mobile,
457155,C018188,1/31/2022,1/31/2022 18:14,1/31/2022 18:21,,,Desktop,
381927,C008246,1/31/2022,1/31/2022 18:21,1/31/2022 18:23,,,Mobile,
481583,C011353,1/31/2022,1/31/2022 18:29,1/31/2022 18:35,,,Tablet,
445879,C003268,1/31/2022,1/31/2022 18:48,1/31/2022 18:48,,,Mobile,
468239,C016267,1/31/2022,1/31/2022 19:00,1/31/2022 19:13,,,Tablet,
470738,C027515,1/31/2022,1/31/2022 19:16,1/31/2022 19:22,,,Mobile,
469576,C035244,1/31/2022,1/31/2022 19:23,1/31/2022 19:37,,,Tablet,
301568,C006302,1/31/2022,1/31/2022 19:26,1/31/2022 19:30,,,Tablet,
410771,C032371,1/31/2022,1/31/2022 19:31,1/31/2022 19:42,,,Tablet,
422851,C003798,1/31/2022,1/31/2022 19:41,1/31/2022 19:54,,,Mobile,
495483,C015105,1/31/2022,1/31/2022 20:03,1/31/2022 20:13,,,Mobile,
345234,C029929,1/31/2022,1/31/2022 20:03,1/31/2022 20:16,,,Mobile,
481235,C008585,1/31/2022,1/31/2022 20:11,1/31/2022 20:23,,,Mobile,
466870,C044936,1/31/2022,1/31/2022 20:44,1/31/2022 20:56,,,Mobile,
360646,C023182,1/31/2022,1/31/2022 20:56,1/31/2022 21:07,,,Mobile,
499861,C008470,1/31/2022,1/31/2022 21:00,1/31/2022 21:09,,,Mobile,
466897,C003706,1/31/2022,1/31/2022 21:25,1/31/2022 21:38,,,Tablet,
435343,C034946,1/31/2022,1/31/2022 21:33,1/31/2022 21:36,,,Tablet,
458723,C054209,1/31/2022,1/31/2022 21:41,1/31/2022 21:59,,,Tablet,
313033,C018185,1/31/2022,1/31/2022 21:45,1/31/2022 21:58,,,Desktop,
498448,C038662,1/31/2022,1/31/2022 21:48,1/31/2022 22:04,,,Tablet,
420191,C054372,1/31/2022,1/31/2022 21:49,1/31/2022 21:59,,,Tablet,
399300,C005791,1/31/2022,1/31/2022 22:26,1/31/2022 22:40,,,Tablet,
438724,C015208,1/31/2022,1/31/2022 22:54,1/31/2022 23:09,,,Mobile,
453688,C025388,1/31/2022,1/31/2022 22:55,1/31/2022 22:57,,,Desktop,
308338,C015856,1/31/2022,1/31/2022 23:03,1/31/2022 23:15,,,Tablet,
407317,C049351,1/31/2022,1/31/2022 23:07,1/31/2022 23:15,,,Desktop,
499481,C055878,1/31/2022,1/31/2022 23:14,1/31/2022 23:27,,,Tablet,
357225,C026785,1/31/2022,1/31/2022 23:26,1/31/2022 23:40,,,Tablet,
338635,C014001,1/31/2022,1/31/2022 23:47,1/31/2022 23:59,,,Mobile,
374549,C031806,2/1/2022,2/1/2022 0:02,2/1/2022 0:14,,,Tablet,
499475,C003957,2/1/2022,2/1/2022 0:16,2/1/2022 0:32,,,Tablet,
324098,C028613,2/1/2022,2/1/2022 0:19,2/1/2022 0:30,,,Desktop,
467094,C030870,2/1/2022,2/1/2022 0:24,2/1/2022 0:35,,,Mobile,
405636,C048774,2/1/2022,2/1/2022 0:57,2/1/2022 1:07,,,Mobile,
438257,C000270,2/1/2022,2/1/2022 0:57,2/1/2022 1:08,,,Tablet,
96,C000222,2/1/2022,2/1/2022 1:08,2/1/2022 1:28,,,Mobile,49785
331820,C003128,2/1/2022,2/1/2022 1:13,2/1/2022 1:21,,,Desktop,
358524,C001073,2/1/2022,2/1/2022 1:14,2/1/2022 1:29,,,Tablet,
461320,C033910,2/1/2022,2/1/2022 1:31,2/1/2022 1:42,,,Desktop,
469973,C012748,2/1/2022,2/1/2022 1:52,2/1/2022 1:55,,,Tablet,
486192,C015459,2/1/2022,2/1/2022 1:57,2/1/2022 2:06,,,Desktop,
455197,C007007,2/1/2022,2/1/2022 2:08,2/1/2022 2:18,,,Mobile,
360168,C023579,2/1/2022,2/1/2022 2:08,2/1/2022 2:23,,,Mobile,
342339,C024976,2/1/2022,2/1/2022 2:16,2/1/2022 2:27,,,Tablet,
408239,C015885,2/1/2022,2/1/2022 2:18,2/1/2022 2:28,,,Tablet,
452101,C023491,2/1/2022,2/1/2022 2:20,2/1/2022 2:28,,,Mobile,
461050,C016400,2/1/2022,2/1/2022 2:51,2/1/2022 3:03,,,Tablet,
307802,C022819,2/1/2022,2/1/2022 3:04,2/1/2022 3:13,,,Desktop,
369090,C009592,2/1/2022,2/1/2022 3:14,2/1/2022 3:27,,,Mobile,
487975,C055872,2/1/2022,2/1/2022 3:21,2/1/2022 3:34,,,Desktop,
471665,C001779,2/1/2022,2/1/2022 3:43,2/1/2022 3:49,,,Mobile,
420860,C005733,2/1/2022,2/1/2022 3:57,2/1/2022 4:01,,,Mobile,
487984,C002049,2/1/2022,2/1/2022 4:00,2/1/2022 4:10,,,Desktop,
393778,C015343,2/1/2022,2/1/2022 4:03,2/1/2022 4:09,,,Desktop,
355631,C016437,2/1/2022,2/1/2022 4:03,2/1/2022 4:13,,,Tablet,
317437,C038962,2/1/2022,2/1/2022 4:23,2/1/2022 4:34,,,Tablet,
438505,C018315,2/1/2022,2/1/2022 4:28,2/1/2022 4:43,,,Tablet,
347894,C031454,2/1/2022,2/1/2022 4:28,2/1/2022 4:37,,,Mobile,
444595,C013169,2/1/2022,2/1/2022 4:28,2/1/2022 4:40,,,Tablet,
400700,C021479,2/1/2022,2/1/2022 4:46,2/1/2022 4:55,,,Mobile,
348594,C024775,2/1/2022,2/1/2022 4:49,2/1/2022 5:02,,,Tablet,
473619,C000951,2/1/2022,2/1/2022 5:01,2/1/2022 5:13,,,Tablet,
440249,C016792,2/1/2022,2/1/2022 5:03,2/1/2022 5:17,,,Desktop,
344705,C005937,2/1/2022,2/1/2022 5:09,2/1/2022 5:19,,,Desktop,
333266,C012270,2/1/2022,2/1/2022 5:18,2/1/2022 5:25,,,Desktop,
359935,C000269,2/1/2022,2/1/2022 5:43,2/1/2022 5:47,,,Desktop,
489828,C015115,2/1/2022,2/1/2022 5:57,2/1/2022 6:09,,,Desktop,
450997,C004043,2/1/2022,2/1/2022 6:24,2/1/2022 6:34,,,Tablet,
375791,C022830,2/1/2022,2/1/2022 6:33,2/1/2022 6:35,,,Mobile,
390975,C042669,2/1/2022,2/1/2022 6:36,2/1/2022 6:47,,,Tablet,
323160,C036901,2/1/2022,2/1/2022 6:51,2/1/2022 7:00,,,Mobile,
393290,C019721,2/1/2022,2/1/2022 7:03,2/1/2022 7:05,,,Tablet,
305466,C016277,2/1/2022,2/1/2022 7:20,2/1/2022 7:32,,,Mobile,
316381,C004818,2/1/2022,2/1/2022 7:26,2/1/2022 7:36,,,Tablet,
403583,C015280,2/1/2022,2/1/2022 7:38,2/1/2022 7:46,,,Mobile,
413520,C007152,2/1/2022,2/1/2022 7:50,2/1/2022 7:57,,,Desktop,
414756,C018763,2/1/2022,2/1/2022 7:58,2/1/2022 8:04,,,Mobile,
441422,C025978,2/1/2022,2/1/2022 8:06,2/1/2022 8:15,,,Mobile,
344380,C021003,2/1/2022,2/1/2022 8:44,2/1/2022 8:56,,,Mobile,
353187,C011207,2/1/2022,2/1/2022 8:45,2/1/2022 8:54,,,Tablet,
386435,C016381,2/1/2022,2/1/2022 8:51,2/1/2022 9:05,,,Tablet,
375287,C009989,2/1/2022,2/1/2022 8:51,2/1/2022 9:05,,,Desktop,
371624,C041321,2/1/2022,2/1/2022 8:55,2/1/2022 9:00,,,Mobile,
381745,C013907,2/1/2022,2/1/2022 9:36,2/1/2022 9:47,,,Tablet,
439921,C011344,2/1/2022,2/1/2022 9:51,2/1/2022 9:57,,,Mobile,
332142,C001085,2/1/2022,2/1/2022 10:21,2/1/2022 10:23,,,Tablet,
367494,C027145,2/1/2022,2/1/2022 10:23,2/1/2022 10:34,,,Tablet,
483882,C037451,2/1/2022,2/1/2022 10:39,2/1/2022 10:39,,,Mobile,
444442,C011841,2/1/2022,2/1/2022 10:50,2/1/2022 11:00,,,Tablet,
406094,C013005,2/1/2022,2/1/2022 11:02,2/1/2022 11:16,,,Desktop,
312820,C041517,2/1/2022,2/1/2022 11:08,2/1/2022 11:20,,,Desktop,
355308,C019330,2/1/2022,2/1/2022 11:18,2/1/2022 11:21,,,Desktop,
481744,C024063,2/1/2022,2/1/2022 11:52,2/1/2022 11:54,,,Tablet,
499214,C003160,2/1/2022,2/1/2022 12:01,2/1/2022 12:11,,,Mobile,
367085,C003965,2/1/2022,2/1/2022 12:07,2/1/2022 12:20,,,Tablet,
95,C000211,2/1/2022,2/1/2022 12:14,2/1/2022 12:36,,,Tablet,29802
388377,C006938,2/1/2022,2/1/2022 12:39,2/1/2022 12:48,,,Desktop,
334071,C025488,2/1/2022,2/1/2022 12:40,2/1/2022 12:48,,,Tablet,
439872,C045049,2/1/2022,2/1/2022 12:42,2/1/2022 12:52,,,Desktop,
423195,C031018,2/1/2022,2/1/2022 12:44,2/1/2022 12:53,,,Tablet,
468686,C021359,2/1/2022,2/1/2022 12:48,2/1/2022 12:57,,,Mobile,
494170,C017403,2/1/2022,2/1/2022 12:52,2/1/2022 13:03,,,Desktop,
410820,C003457,2/1/2022,2/1/2022 13:04,2/1/2022 13:14,,,Desktop,
346990,C002648,2/1/2022,2/1/2022 13:07,2/1/2022 13:20,,,Desktop,
