order_id,order_date,customer_id,order_day,year_month,subtotal_amount,shipping_fee_total,commission_total,maintenance_total,total_amount,campaign_id
234757,10/17/2025,C008805,10/17/2025,2025-10,1300.34,80,100.44,6.14,1380.34,
93497,10/10/2025,C043544,10/10/2025,2025-10,3911.18,150,312.89,19.56,4061.18,
150752,11/24/2024,C000622,11/24/2024,2024-11,34392.5,350,2751.4,0,34742.5,
16986,9/11/2023,C005766,9/11/2023,2023-09,20546.8,250,1641.28,2.78,20796.8,
261698,12/12/2025,C050130,12/12/2025,2025-12,7447.78,200,595.82,0,7647.78,C020
29926,7/20/2023,C002717,7/20/2023,2023-07,354.29,70,10.63,0,424.29,
17559,1/7/2024,C004982,1/7/2024,2024-01,273.6,50,8.21,0,323.6,
268664,4/17/2025,C004247,4/17/2025,2025-04,299.75,20,35.97,0,319.75,
55377,7/2/2023,C008770,7/2/2023,2023-07,27167.33,200,2173.39,0,27367.33,
102193,6/3/2025,C016146,6/3/2025,2025-06,23461.47,100,1173.07,0,23561.47,
44527,11/25/2025,C045010,11/25/2025,2025-11,4395.2,200,351.62,21.98,4595.2,
138433,10/23/2025,C048667,10/23/2025,2025-10,235.97,70,7.08,0,305.97,
95797,4/21/2025,C017672,4/21/2025,2025-04,40984.01,200,2817.44,204.92,41184.01,
72417,12/16/2023,C015259,12/16/2023,2023-12,4797.83,150,383.83,0,4947.83,
126191,6/14/2023,C007667,6/14/2023,2023-06,45403.07,620,3632.25,11.63,46023.07,
121787,12/12/2023,C012159,12/12/2023,2023-12,21949.82,220,1771.04,0,22169.82,C010
144658,10/4/2025,C004549,10/4/2025,2025-10,22642.4,330,1949.07,0,22972.4,
71138,4/4/2025,C007276,4/4/2025,2025-04,5327.06,120,408.62,0,5447.06,
34593,8/10/2025,C014599,8/10/2025,2025-08,5380.23,150,430.42,0,5530.23,
74093,6/3/2025,C025431,6/3/2025,2025-06,26708.27,570,1954.79,37.49,27278.27,
116885,10/10/2025,C005143,10/10/2025,2025-10,8679.8,170,707.27,0,8849.8,C018
182138,12/12/2024,C010567,12/12/2024,2024-12,15023.54,100,751.18,0,15123.54,C015
1592,12/12/2024,C033919,12/12/2024,2024-12,21384.33,250,1216.61,10.84,21634.33,
3722,11/14/2024,C030056,11/14/2024,2024-11,5510.13,240,411.2,0,5750.13,
222127,10/10/2022,C007324,10/10/2022,2022-10,20357.91,420,1621.37,0,20777.91,
94965,11/1/2023,C007972,11/1/2023,2023-11,3808.45,170,350.02,0,3978.45,
123972,11/13/2025,C041926,11/13/2025,2025-11,4936.74,100,394.94,0,5036.74,
290262,9/13/2025,C027703,9/13/2025,2025-09,99.26,50,2.98,0,149.26,
196512,12/13/2025,C028750,12/13/2025,2025-12,6853.32,150,548.27,0,7003.32,
255371,10/31/2025,C021525,10/31/2025,2025-10,7089.93,150,567.19,35.45,7239.93,
252903,9/11/2025,C039462,9/11/2025,2025-09,19927.09,320,1314.11,0.92,20247.09,
10010,10/9/2025,C016204,10/9/2025,2025-10,20107.79,150,1608.62,0,20257.79,
268421,1/21/2025,C031707,1/21/2025,2025-01,5739.02,100,459.12,0,5839.02,
232993,6/1/2025,C039725,6/1/2025,2025-06,9865.53,150,789.24,0,10015.53,
112707,12/29/2023,C022095,12/29/2023,2023-12,6771.77,100,541.74,0,6871.77,
123846,5/17/2025,C033964,5/17/2025,2025-05,42612.37,650,3407.51,56.32,43262.37,
45371,5/26/2024,C000382,5/26/2024,2024-05,168.9,50,5.07,0,218.9,
53452,12/25/2025,C005459,12/25/2025,2025-12,3306.51,20,165.33,16.53,3326.51,
219955,12/31/2024,C002416,12/31/2024,2024-12,29429.98,250,1910.48,147.15,29679.98,
223151,7/22/2024,C015433,7/22/2024,2024-07,7983.06,200,638.64,39.92,8183.06,
272772,5/20/2022,C003112,5/20/2022,2022-05,39569.64,480,3371.49,0,40049.64,
177985,11/14/2024,C026302,11/14/2024,2024-11,45.16,70,1.35,0,115.16,
61082,10/16/2025,C022731,10/16/2025,2025-10,6524.68,220,511.91,0,6744.68,
198189,4/4/2025,C020952,4/4/2025,2025-04,691.54,20,69.15,0,711.54,
198263,6/1/2025,C000644,6/1/2025,2025-06,41707.06,350,3336.56,0,42057.06,
271336,12/31/2025,C041830,12/31/2025,2025-12,6019.51,120,468.4,0,6139.51,
256697,4/27/2025,C020061,4/27/2025,2025-04,17122.12,270,1355.2,89.98,17392.12,
294403,12/1/2025,C028586,12/1/2025,2025-12,14402.57,250,1152.2,6.92,14652.57,
30766,12/13/2025,C010972,12/13/2025,2025-12,4390.42,50,351.23,21.95,4440.42,
292134,6/12/2025,C046810,6/12/2025,2025-06,15900.74,200,1272.06,0,16100.74,
211136,10/4/2023,C014104,10/4/2023,2023-10,8507.78,150,680.62,0,8657.78,
167374,10/7/2025,C046363,10/7/2025,2025-10,7590.82,200,607.27,0,7790.82,
7536,12/18/2025,C000717,12/18/2025,2025-12,33443.76,220,2452.52,0,33663.76,
95375,12/3/2025,C049001,12/3/2025,2025-12,19308.66,300,1170.14,0,19608.66,
154630,8/3/2025,C016506,8/3/2025,2025-08,8486.14,430,661.98,0,8916.14,
236782,11/16/2024,C022316,11/16/2024,2024-11,6634.81,150,530.78,0,6784.81,
150507,10/28/2025,C015818,10/28/2025,2025-10,366.77,90,35.84,0,456.77,
86293,8/29/2025,C018128,8/29/2025,2025-08,21430.78,400,1714.46,72.76,21830.78,
78450,8/15/2025,C007707,8/15/2025,2025-08,16521.32,100,826.07,82.61,16621.32,
256709,11/23/2023,C017608,11/23/2023,2023-11,14649.71,170,796.44,0,14819.71,
135017,7/12/2025,C010504,7/12/2025,2025-07,8892.66,150,442.98,1.66,9042.66,
94060,3/9/2025,C017726,3/9/2025,2025-03,45822.76,150,2403.23,0,45972.76,
274712,11/29/2022,C004457,11/29/2022,2022-11,14943.66,350,1195.49,0,15293.66,
294212,11/13/2025,C031858,11/13/2025,2025-11,59613.87,420,4828.84,3.62,60033.87,
58954,7/27/2024,C032201,7/27/2024,2024-07,14664,150,1173.12,0,14814,
128982,10/26/2025,C016626,10/26/2025,2025-10,5799.35,200,463.95,0,5999.35,
133526,4/4/2025,C019539,4/4/2025,2025-04,1786.74,40,214.41,0,1826.74,
274843,8/11/2025,C021439,8/11/2025,2025-08,28376.22,380,1857.01,2.55,28756.22,
174937,9/12/2024,C007085,9/12/2024,2024-09,43683.61,30,2184.18,0,43713.61,
152914,5/28/2025,C014434,5/28/2025,2025-05,10217.05,200,817.36,0,10417.05,
103507,9/11/2025,C039050,9/11/2025,2025-09,2712.27,60,261.11,0,2772.27,
114249,8/23/2023,C010248,8/23/2023,2023-08,14224.97,400,1138,71.13,14624.97,
244608,2/27/2024,C010033,2/27/2024,2024-02,233.33,20,23.33,0,253.33,
1361,12/19/2024,C020764,12/19/2024,2024-12,239.97,70,7.2,0,309.97,
282783,11/15/2025,C013455,11/15/2025,2025-11,16358.49,30,817.92,0,16388.49,
90414,11/22/2024,C006625,11/22/2024,2024-11,18964.22,150,1517.14,0,19114.22,
151036,9/21/2023,C010647,9/21/2023,2023-09,97.32,70,2.92,0.49,167.32,
14583,12/24/2022,C009476,12/24/2022,2022-12,21139.53,200,1691.16,105.7,21339.53,
216203,9/12/2025,C014267,9/12/2025,2025-09,22548.07,400,1803.85,59.33,22948.07,
63081,7/24/2025,C044506,7/24/2025,2025-07,50596.13,650,3849.03,0,51246.13,
58154,3/22/2025,C033083,3/22/2025,2025-03,104.59,70,3.14,0,174.59,
52951,12/11/2024,C016935,12/11/2024,2024-12,30227.2,230,2470.91,13.18,30457.2,
290045,5/29/2024,C022549,5/29/2024,2024-05,146.44,70,4.39,0,216.44,
147022,8/18/2023,C010428,8/18/2023,2023-08,7246.72,20,362.34,36.23,7266.72,
202970,10/7/2024,C019250,10/7/2024,2024-10,5693.83,200,455.51,0,5893.83,
87351,11/6/2022,C002415,11/6/2022,2022-11,2425.64,50,259.36,0,2475.64,
201976,10/8/2024,C022795,10/8/2024,2024-10,5940.52,150,475.24,0,6090.52,
247748,9/12/2025,C028939,9/12/2025,2025-09,7930.27,150,634.42,0,8080.27,
134884,12/11/2025,C053480,12/11/2025,2025-12,1825.92,70,151.81,0,1895.92,
80508,6/5/2023,C008677,6/5/2023,2023-06,839.53,140,25.19,0,979.53,
192316,10/10/2025,C036941,10/10/2025,2025-10,1326.44,20,159.17,0,1346.44,
272944,11/11/2025,C020190,11/11/2025,2025-11,14238.82,180,1167.46,0,14418.82,C019
280543,12/5/2025,C049321,12/5/2025,2025-12,14054.07,350,1124.33,0,14404.07,
131353,12/12/2024,C028171,12/12/2024,2024-12,50345.54,50,2517.28,251.73,50395.54,
62146,9/13/2025,C027319,9/13/2025,2025-09,25967.11,200,2077.37,0,26167.11,
118533,12/12/2025,C056066,12/12/2025,2025-12,3032.49,150,242.6,0,3182.49,C020
202407,7/19/2024,C024223,7/19/2024,2024-07,85.14,50,2.55,0,135.14,
18167,9/5/2025,C015404,9/5/2025,2025-09,18867.98,350,1509.44,94.34,19217.98,
283310,9/24/2025,C028149,9/24/2025,2025-09,214.8,70,6.44,0,284.8,
194437,9/12/2025,C041503,9/12/2025,2025-09,26813.09,500,2145.05,53.75,27313.09,
12380,9/23/2025,C018280,9/23/2025,2025-09,492.51,70,14.78,0,562.51,
142194,12/6/2025,C005960,12/6/2025,2025-12,29149.29,270,2331.95,0,29419.29,
203870,12/4/2024,C023652,12/4/2024,2024-12,7360.8,200,588.86,0,7560.8,
220725,9/7/2025,C014111,9/7/2025,2025-09,5263.92,200,421.11,0,5463.92,
166597,4/7/2024,C003655,4/7/2024,2024-04,4957.41,100,396.59,0,5057.41,
290455,3/26/2025,C031830,3/26/2025,2025-03,13268.04,150,1061.44,66.34,13418.04,
233151,2/14/2025,C036746,2/14/2025,2025-02,157.98,70,4.74,3.16,227.98,
266515,2/16/2025,C037235,2/16/2025,2025-02,4805.54,50,384.44,0,4855.54,
146649,10/23/2025,C044552,10/23/2025,2025-10,4719.3,150,377.54,0,4869.3,
223031,11/13/2024,C031172,11/13/2024,2024-11,379.82,70,11.39,0,449.82,
296195,8/6/2025,C005807,8/6/2025,2025-08,60178.69,130,3008.93,74.51,60308.69,
272167,11/1/2025,C053685,11/1/2025,2025-11,32938.66,450,2988.27,0,33388.66,
226483,12/22/2025,C047033,12/22/2025,2025-12,2695.15,100,215.61,0,2795.15,
250659,12/26/2025,C043545,12/26/2025,2025-12,2715.5,70,217.24,13.58,2785.5,
52313,4/30/2025,C004691,4/30/2025,2025-04,45.19,70,1.36,0.23,115.19,
35114,12/16/2025,C057284,12/16/2025,2025-12,5377.62,200,430.21,26.89,5577.62,
120069,10/10/2025,C018524,10/10/2025,2025-10,5444.32,200,435.55,27.22,5644.32,
186125,2/6/2024,C012201,2/6/2024,2024-02,40872.54,200,3269.8,204.36,41072.54,
187500,8/24/2022,C005179,8/24/2022,2022-08,14909.24,200,1192.74,0,15109.24,
182706,5/21/2023,C004349,5/21/2023,2023-05,15296.62,100,764.83,76.48,15396.62,
167570,3/22/2025,C019424,3/22/2025,2025-03,29353.11,200,2348.25,0,29553.11,
222903,11/28/2025,C003167,11/28/2025,2025-11,36990.11,150,1848.05,0,37140.11,
6645,10/21/2024,C005654,10/21/2024,2024-10,8868.91,180,771.99,0,9048.91,
149236,6/8/2024,C017588,6/8/2024,2024-06,32816.04,600,2625.29,0,33416.04,
124641,8/20/2024,C001102,8/20/2024,2024-08,60071.96,220,3298.53,28.29,60291.96,
270173,9/29/2025,C018658,9/29/2025,2025-09,387.35,140,11.62,0,527.35,
132941,11/11/2022,C004509,11/11/2022,2022-11,641.56,140,19.25,0,781.56,C004
180077,10/22/2023,C013840,10/22/2023,2023-10,4018.23,200,321.46,0,4218.23,
149879,8/1/2025,C002170,8/1/2025,2025-08,2543.88,180,198.77,0,2723.88,
265952,7/23/2025,C011579,7/23/2025,2025-07,14482.26,100,724.11,0,14582.26,
206458,5/31/2024,C000293,5/31/2024,2024-05,14727.49,200,1178.2,0,14927.49,
193871,9/18/2025,C044926,9/18/2025,2025-09,23146.1,200,1851.69,115.73,23346.1,
198064,12/17/2024,C027901,12/17/2024,2024-12,2532.98,70,202.64,0,2602.98,
127134,9/7/2025,C030795,9/7/2025,2025-09,1661.63,20,166.16,8.31,1681.63,
48480,12/17/2025,C047561,12/17/2025,2025-12,17956.98,240,1210.32,17.71,18196.98,
234372,11/27/2025,C007518,11/27/2025,2025-11,12790.21,250,791.8,0,13040.21,
93393,9/30/2025,C046658,9/30/2025,2025-09,36146.27,400,2320.58,0,36546.27,
129385,4/30/2025,C000397,4/30/2025,2025-04,5383.65,100,430.69,0,5483.65,
17472,2/17/2024,C000105,2/17/2024,2024-02,17666.69,250,1413.34,0,17916.69,
268568,11/14/2023,C001841,11/14/2023,2023-11,9383.32,220,775.05,43.87,9603.32,
213219,11/17/2025,C037387,11/17/2025,2025-11,9375.79,200,750.06,0,9575.79,
70679,3/22/2024,C009205,3/22/2024,2024-03,915.78,70,73.26,0,985.78,
58189,9/13/2025,C037087,9/13/2025,2025-09,2163.32,70,173.07,10.82,2233.32,
147088,12/26/2025,C052802,12/26/2025,2025-12,7188.84,20,359.44,35.94,7208.84,
100810,11/21/2025,C007607,11/21/2025,2025-11,15877.91,270,1338.46,0,16147.91,
102237,8/13/2025,C051937,8/13/2025,2025-08,19745.07,300,1378.65,0,20045.07,
215311,11/26/2025,C022337,11/26/2025,2025-11,16087.33,380,1324.41,36.63,16467.33,
110008,3/28/2023,C008522,3/28/2023,2023-03,27747.11,450,1916.59,19.95,28197.11,
224977,4/19/2025,C032847,4/19/2025,2025-04,6998.01,200,559.84,0,7198.01,
82927,1/27/2025,C006122,1/27/2025,2025-01,16503.05,420,1313.43,59.39,16923.05,
183426,6/27/2025,C017711,6/27/2025,2025-06,835.04,30,83.5,0,865.04,
234492,7/13/2025,C036112,7/13/2025,2025-07,463.88,70,13.92,0,533.88,
241936,4/4/2025,C032164,4/4/2025,2025-04,29071.49,150,2325.72,0,29221.49,
45458,3/7/2024,C023305,3/7/2024,2024-03,17092.59,220,1523.19,0,17312.59,
126945,10/28/2025,C010138,10/28/2025,2025-10,10997.82,60,1099.79,0,11057.82,
21329,12/28/2024,C000887,12/28/2024,2024-12,295.76,70,8.87,5.92,365.76,
7111,4/26/2025,C027223,4/26/2025,2025-04,270.48,20,32.46,1.35,290.48,
269989,12/3/2025,C021613,12/3/2025,2025-12,18101.79,370,1439.43,89.64,18471.79,
235257,12/28/2025,C029214,12/28/2025,2025-12,7208.09,120,584.62,1.99,7328.09,
75910,12/25/2025,C024335,12/25/2025,2025-12,46119.28,220,3783.47,0,46339.28,
103251,6/6/2025,C010777,6/6/2025,2025-06,6403.85,130,578.66,15.43,6533.85,
64653,3/18/2024,C000241,3/18/2024,2024-03,9792.79,200,783.42,0,9992.79,
210663,10/23/2025,C012298,10/23/2025,2025-10,82980.71,650,6134.96,0,83630.71,
183985,10/26/2025,C035641,10/26/2025,2025-10,21568.11,300,1315.47,0,21868.11,
193104,10/15/2025,C015268,10/15/2025,2025-10,118730.13,50,5936.51,0,118780.13,
66501,6/11/2024,C015973,6/11/2024,2024-06,2589.71,30,258.97,0,2619.71,
111587,4/4/2023,C007852,4/4/2023,2023-04,26542.36,200,2123.39,132.71,26742.36,
232637,10/31/2025,C005289,10/31/2025,2025-10,8477.1,150,678.17,0,8627.1,
233397,11/11/2025,C038645,11/11/2025,2025-11,2228.3,50,178.26,0,2278.3,C019
187403,10/4/2024,C004002,10/4/2024,2024-10,10615.98,150,849.28,0,10765.98,
256107,12/15/2025,C026446,12/15/2025,2025-12,41535.79,50,2076.79,0,41585.79,
274887,8/3/2024,C018719,8/3/2024,2024-08,5692.53,200,455.4,0,5892.53,
28578,11/26/2025,C019420,11/26/2025,2025-11,6004.83,100,480.39,0,6104.83,
72727,10/17/2022,C000013,10/17/2022,2022-10,2094.44,20,251.33,0,2114.44,
178243,11/11/2024,C017887,11/11/2024,2024-11,10340.37,150,827.23,0,10490.37,
238626,9/27/2024,C012078,9/27/2024,2024-09,16287.83,150,1303.03,0,16437.83,
168601,8/26/2025,C047438,8/26/2025,2025-08,2768.79,70,231.58,12.58,2838.79,
201580,12/4/2023,C017818,12/4/2023,2023-12,11272.27,200,901.78,0,11472.27,
104333,11/23/2025,C021806,11/23/2025,2025-11,134.82,70,4.04,0.67,204.82,
102242,8/22/2025,C003565,8/22/2025,2025-08,610.88,20,61.09,0,630.88,
209046,9/7/2023,C013543,9/7/2023,2023-09,11648.22,50,582.41,58.24,11698.22,
237116,10/15/2025,C028625,10/15/2025,2025-10,7911.44,200,632.92,0,8111.44,
152949,6/23/2025,C032602,6/23/2025,2025-06,7765.67,200,606.96,5.72,7965.67,
101850,7/10/2025,C003610,7/10/2025,2025-07,23018.87,200,1841.51,115.09,23218.87,
281034,5/11/2023,C002512,5/11/2023,2023-05,9221.76,150,737.74,0,9371.76,
14562,7/1/2025,C024325,7/1/2025,2025-07,242.59,20,29.11,0,262.59,
259683,11/12/2025,C009897,11/12/2025,2025-11,18509.39,200,1471.14,3.84,18709.39,
261716,10/31/2023,C002361,10/31/2023,2023-10,9474.88,150,757.99,0,9624.88,
83387,8/10/2025,C010195,8/10/2025,2025-08,16331.31,450,1306.5,51.78,16781.31,
270971,10/4/2025,C027580,10/4/2025,2025-10,9508.83,220,682.03,0,9728.83,
55452,12/1/2023,C002798,12/1/2023,2023-12,189.02,70,5.67,0,259.02,
155143,12/9/2025,C025000,12/9/2025,2025-12,2088.87,150,167.11,0,2238.87,
166429,11/20/2025,C048215,11/20/2025,2025-11,34453.08,60,1722.65,0,34513.08,
47418,7/2/2025,C002305,7/2/2025,2025-07,51040.93,280,3025.91,0,51320.93,
28641,9/2/2024,C014360,9/2/2024,2024-09,5641.24,50,282.06,0,5691.24,
36820,12/16/2025,C003040,12/16/2025,2025-12,14338.25,270,1132.28,0,14608.25,
120384,9/9/2025,C014602,9/9/2025,2025-09,92203.41,250,5515.88,150.95,92453.41,C017
166735,12/22/2025,C048909,12/22/2025,2025-12,12820.92,100,641.05,64.1,12920.92,
58344,7/28/2024,C005169,7/28/2024,2024-07,6743.57,100,539.49,0,6843.57,
233114,11/6/2024,C030292,11/6/2024,2024-11,36695.18,400,2935.61,37.63,37095.18,
269911,7/7/2025,C001672,7/7/2025,2025-07,8736.16,150,698.89,0,8886.16,
295815,8/12/2024,C024285,8/12/2024,2024-08,5618.54,150,449.48,0,5768.54,
36670,4/12/2025,C042687,4/12/2025,2025-04,9261.7,200,740.94,0,9461.7,
287275,11/9/2024,C005509,11/9/2024,2024-11,1067.66,20,53.38,0,1087.66,
264438,11/27/2025,C015191,11/27/2025,2025-11,8999.17,370,738.01,19.66,9369.17,
34474,12/30/2025,C049588,12/30/2025,2025-12,24068.86,30,1203.44,120.34,24098.86,
85779,11/7/2025,C042635,11/7/2025,2025-11,12226.16,130,706.35,0,12356.16,
174831,10/10/2025,C002861,10/10/2025,2025-10,37.86,70,1.14,0,107.86,
214359,12/26/2025,C006564,12/26/2025,2025-12,5116.46,200,409.32,0,5316.46,
260733,10/12/2025,C015978,10/12/2025,2025-10,46436.77,120,2332.87,0,46556.77,
94760,9/30/2025,C031461,9/30/2025,2025-09,14468.3,200,1157.46,0,14668.3,
207011,8/5/2024,C020577,8/5/2024,2024-08,1102.02,20,132.24,0,1122.02,
106459,7/19/2025,C006726,7/19/2025,2025-07,904.02,20,108.48,0,924.02,
239593,7/3/2024,C013579,7/3/2024,2024-07,15169.67,150,1213.57,0,15319.67,
34524,7/18/2025,C047808,7/18/2025,2025-07,125893.95,100,6294.7,0,125993.95,
8690,10/25/2023,C014916,10/25/2023,2023-10,7470.07,200,597.61,37.35,7670.07,
66520,9/1/2025,C018153,9/1/2025,2025-09,5704.67,100,285.23,28.52,5804.67,
63793,8/13/2025,C021940,8/13/2025,2025-08,12427.16,220,1013.23,59.75,12647.16,
115172,11/3/2025,C036933,11/3/2025,2025-11,2973.56,50,237.89,0,3023.56,
4282,12/15/2023,C017140,12/15/2023,2023-12,13420.75,200,1073.66,67.1,13620.75,
44942,5/23/2025,C017947,5/23/2025,2025-05,1039.76,30,103.98,0,1069.76,
231344,7/8/2025,C025351,7/8/2025,2025-07,29351.68,50,1467.58,0,29401.68,
289999,10/18/2025,C037689,10/18/2025,2025-10,11139.63,150,891.17,0,11289.63,
96584,4/18/2025,C040623,4/18/2025,2025-04,1738.47,50,139.08,0,1788.47,
191247,7/22/2025,C045533,7/22/2025,2025-07,154.84,70,4.65,0,224.84,
253728,12/16/2025,C035127,12/16/2025,2025-12,13499.53,30,674.98,0,13529.53,
147272,7/1/2024,C024100,7/1/2024,2024-07,40547.12,200,3243.77,0,40747.12,
212058,1/18/2025,C031420,1/18/2025,2025-01,4699.74,30,469.97,23.5,4729.74,
37718,4/22/2024,C011858,4/22/2024,2024-04,14694.7,200,1175.58,0,14894.7,
199771,12/10/2025,C034394,12/10/2025,2025-12,34651.99,250,2755.38,171.58,34901.99,
44613,11/1/2025,C012299,11/1/2025,2025-11,1361.75,70,108.94,0,1431.75,
216219,5/8/2024,C012568,5/8/2024,2024-05,1660.5,50,132.84,8.3,1710.5,
51084,11/13/2025,C019922,11/13/2025,2025-11,265.95,70,7.98,5.32,335.95,
55664,11/8/2023,C005662,11/8/2023,2023-11,5281.84,200,422.55,0,5481.84,
275438,8/25/2025,C051643,8/25/2025,2025-08,21824.74,280,1810.97,0,22104.74,
150906,4/10/2025,C019775,4/10/2025,2025-04,16785.28,350,1342.82,21.32,17135.28,
78987,2/17/2025,C018357,2/17/2025,2025-02,12817.71,200,1025.42,0,13017.71,
7159,10/15/2025,C041446,10/15/2025,2025-10,21299.93,250,1762.53,37.15,21549.93,
104121,9/3/2025,C021055,9/3/2025,2025-09,22219.19,280,2024.14,49.75,22499.19,
109645,4/24/2025,C028672,4/24/2025,2025-04,9259.75,220,736.25,0,9479.75,
70506,5/8/2025,C021711,5/8/2025,2025-05,18922.24,270,1358.06,0,19192.24,
272325,2/10/2025,C035582,2/10/2025,2025-02,1526.14,70,133.62,1.44,1596.14,
191306,8/30/2023,C018099,8/30/2023,2023-08,6856.38,220,534.06,0,7076.38,
255714,6/7/2024,C010391,6/7/2024,2024-06,1502.78,50,45.08,30.06,1552.78,
142757,3/15/2025,C043120,3/15/2025,2025-03,133.79,70,4.01,0,203.79,
108795,11/14/2024,C014014,11/14/2024,2024-11,3300.47,150,264.04,0,3450.47,
264345,3/21/2025,C004006,3/21/2025,2025-03,2389.81,50,191.18,11.95,2439.81,
256894,6/29/2025,C026810,6/29/2025,2025-06,51725.08,380,3501.8,0,52105.08,
128505,3/14/2025,C017401,3/14/2025,2025-03,6160.48,150,492.84,0,6310.48,
146046,2/28/2023,C004454,2/28/2023,2023-02,1259.21,30,125.92,0,1289.21,
183894,6/18/2023,C015225,6/18/2023,2023-06,7148.17,150,571.85,0,7298.17,
230896,6/1/2025,C038348,6/1/2025,2025-06,64455.03,450,4053.57,226.46,64905.03,
79657,11/19/2022,C000643,11/19/2022,2022-11,433.38,120,13,0,553.38,
81845,10/26/2025,C023649,10/26/2025,2025-10,2911.75,20,145.59,0,2931.75,
226416,7/10/2025,C032907,7/10/2025,2025-07,14697.02,200,1175.76,0,14897.02,
27859,12/11/2024,C029580,12/11/2024,2024-12,31951.59,180,2609.22,0,32131.59,
57731,2/1/2025,C002786,2/1/2025,2025-02,8498.14,140,496,0,8638.14,
100297,3/23/2024,C025707,3/23/2024,2024-03,22838.25,300,1309.53,0,23138.25,
98878,3/24/2025,C030587,3/24/2025,2025-03,160.68,70,4.82,0,230.68,
59575,12/26/2024,C012982,12/26/2024,2024-12,31499.24,440,2377.05,22.48,31939.24,
119912,11/5/2024,C006664,11/5/2024,2024-11,219.44,70,6.58,0,289.44,
65949,2/8/2024,C018373,2/8/2024,2024-02,17408.67,200,1392.69,0,17608.67,
2793,10/19/2025,C003269,10/19/2025,2025-10,6626.37,200,530.11,0,6826.37,
14852,3/17/2023,C001789,3/17/2023,2023-03,88.44,70,2.65,0,158.44,
268613,10/10/2025,C043835,10/10/2025,2025-10,35735.62,100,1786.78,0,35835.62,C018
109950,12/12/2023,C013386,12/12/2023,2023-12,7949.12,150,635.93,0,8099.12,
113792,9/28/2023,C019572,9/28/2023,2023-09,13191.85,350,1055.34,28.78,13541.85,
37480,11/11/2025,C026112,11/11/2025,2025-11,637.36,80,57.09,1.9,717.36,
272247,9/12/2025,C014113,9/12/2025,2025-09,4412.48,150,353,0,4562.48,
115064,8/13/2024,C005533,8/13/2024,2024-08,1992.69,120,146.22,0,2112.69,
294968,12/20/2025,C012932,12/20/2025,2025-12,14762.35,200,1180.99,73.81,14962.35,
196836,11/19/2025,C018967,11/19/2025,2025-11,10591.49,200,847.32,0,10791.49,
164203,12/29/2024,C001658,12/29/2024,2024-12,1143.12,70,91.45,5.72,1213.12,
229976,6/4/2022,C003472,6/4/2022,2022-06,26411.09,170,1949.82,0,26581.09,
218758,4/26/2024,C026165,4/26/2024,2024-04,24969.44,150,1997.56,0,25119.44,
70279,6/8/2025,C022865,6/8/2025,2025-06,291.08,30,8.73,0,321.08,
284916,1/16/2025,C027164,1/16/2025,2025-01,13745.16,200,1099.61,0,13945.16,
259793,10/28/2024,C013772,10/28/2024,2024-10,27378.71,300,1652.32,0,27678.71,
259615,11/16/2023,C004747,11/16/2023,2023-11,154.56,70,4.64,0.77,224.56,
276215,7/24/2023,C014578,7/24/2023,2023-07,7506.28,150,600.5,0,7656.28,
91549,11/20/2025,C026817,11/20/2025,2025-11,11807.56,100,944.6,59.04,11907.56,
68005,12/6/2025,C031991,12/6/2025,2025-12,3717.04,220,290.97,2.56,3937.04,
187514,12/29/2023,C007083,12/29/2023,2023-12,4555.45,100,359.9,0,4655.45,
235404,12/31/2025,C045206,12/31/2025,2025-12,5263.03,200,421.04,0,5463.03,
68087,10/25/2025,C013936,10/25/2025,2025-10,8616.89,100,430.84,0,8716.89,
9289,1/4/2025,C032414,1/4/2025,2025-01,10356.92,150,828.55,51.78,10506.92,
85462,1/21/2024,C020415,1/21/2024,2024-01,40822.19,200,2234.05,0,41022.19,
173092,1/28/2025,C002687,1/28/2025,2025-01,54.88,70,1.65,0,124.88,
125320,11/17/2025,C002268,11/17/2025,2025-11,21315.95,230,1798.78,0,21545.95,
232175,4/25/2025,C005167,4/25/2025,2025-04,7268.59,100,581.49,36.34,7368.59,
98580,2/14/2025,C014767,2/14/2025,2025-02,11756.6,320,922.57,52.53,12076.6,
178197,10/13/2025,C008404,10/13/2025,2025-10,37390.44,100,1869.52,186.95,37490.44,
257752,10/10/2025,C035743,10/10/2025,2025-10,5559.43,150,444.75,0,5709.43,
87939,12/14/2025,C023694,12/14/2025,2025-12,14825.45,200,1186.04,0,15025.45,
92274,12/2/2025,C035851,12/2/2025,2025-12,2105.98,100,168.48,0,2205.98,
138478,10/1/2025,C050366,10/1/2025,2025-10,136.56,70,4.1,0.68,206.56,
108901,3/28/2024,C012634,3/28/2024,2024-03,41267.81,200,3301.43,0,41467.81,
164356,11/27/2024,C020975,11/27/2024,2024-11,44121.97,200,3529.76,220.61,44321.97,
244722,11/2/2025,C042851,11/2/2025,2025-11,8200.79,240,403.2,4.49,8440.79,
232340,3/13/2025,C010114,3/13/2025,2025-03,10878.31,200,870.26,0,11078.31,
62368,9/24/2024,C013807,9/24/2024,2024-09,317.52,20,38.1,0,337.52,
225898,12/14/2023,C012165,12/14/2023,2023-12,15729.51,200,1258.36,0,15929.51,
143461,10/8/2022,C007068,10/8/2022,2022-10,97563.36,450,5708.87,0,98013.36,
71489,4/11/2023,C006721,4/11/2023,2023-04,11995.85,220,765.89,28.29,12215.85,
