activity_id,session_id,page_url,session_start_time,session_end_time
5991,909,/products,4/13/2022 16:43,4/13/2022 16:48
5992,909,/products,4/13/2022 16:48,4/13/2022 16:48
5993,909,/cart,4/13/2022 16:48,4/13/2022 16:51
5994,909,/checkout,4/13/2022 16:51,4/13/2022 16:51
5995,909,/billing,4/13/2022 16:51,4/13/2022 16:53
5996,909,/thank-you-for-your-order,4/13/2022 16:53,4/13/2022 16:56
5997,910,/home,4/13/2022 23:27,4/13/2022 23:30
5998,910,/products,4/13/2022 23:30,4/13/2022 23:31
5999,910,/products,4/13/2022 23:31,4/13/2022 23:32
6000,910,/cart,4/13/2022 23:32,4/13/2022 23:34
6001,910,/checkout,4/13/2022 23:34,4/13/2022 23:37
6002,910,/billing,4/13/2022 23:37,4/13/2022 23:42
6003,910,/thank-you-for-your-order,4/13/2022 23:42,4/13/2022 23:45
6004,911,/home,4/13/2022 4:24,4/13/2022 4:25
6005,911,/products,4/13/2022 4:25,4/13/2022 4:27
6006,911,/cart,4/13/2022 4:27,4/13/2022 4:31
6007,911,/checkout,4/13/2022 4:31,4/13/2022 4:35
6008,911,/billing,4/13/2022 4:35,4/13/2022 4:36
6009,911,/thank-you-for-your-order,4/13/2022 4:36,4/13/2022 4:39
6010,912,/home,4/13/2022 20:50,4/13/2022 20:51
6011,912,/products,4/13/2022 20:51,4/13/2022 20:56
6012,912,/cart,4/13/2022 20:56,4/13/2022 21:00
6013,912,/checkout,4/13/2022 21:00,4/13/2022 21:03
6014,912,/billing,4/13/2022 21:03,4/13/2022 21:04
6015,912,/thank-you-for-your-order,4/13/2022 21:04,4/13/2022 21:06
6016,913,/home,4/13/2022 10:21,4/13/2022 10:23
6017,913,/products,4/13/2022 10:23,4/13/2022 10:24
6018,913,/products,4/13/2022 10:24,4/13/2022 10:27
6019,913,/cart,4/13/2022 10:27,4/13/2022 10:29
6020,913,/checkout,4/13/2022 10:29,4/13/2022 10:33
6021,913,/billing,4/13/2022 10:33,4/13/2022 10:38
6022,913,/thank-you-for-your-order,4/13/2022 10:38,4/13/2022 10:41
6023,914,/home,4/13/2022 0:04,4/13/2022 0:09
6024,914,/products,4/13/2022 0:09,4/13/2022 0:10
6025,914,/cart,4/13/2022 0:10,4/13/2022 0:12
6026,914,/checkout,4/13/2022 0:12,4/13/2022 0:13
6027,914,/billing,4/13/2022 0:13,4/13/2022 0:15
6028,914,/thank-you-for-your-order,4/13/2022 0:15,4/13/2022 0:17
6029,915,/home,4/13/2022 2:11,4/13/2022 2:13
6030,915,/products,4/13/2022 2:13,4/13/2022 2:16
6031,915,/cart,4/13/2022 2:16,4/13/2022 2:21
6032,915,/checkout,4/13/2022 2:21,4/13/2022 2:22
6033,915,/billing,4/13/2022 2:22,4/13/2022 2:26
6034,915,/thank-you-for-your-order,4/13/2022 2:26,4/13/2022 2:30
6035,916,/home,4/13/2022 5:46,4/13/2022 5:48
6036,916,/products,4/13/2022 5:48,4/13/2022 5:52
6037,916,/cart,4/13/2022 5:52,4/13/2022 5:54
6038,916,/checkout,4/13/2022 5:54,4/13/2022 5:57
6039,916,/billing,4/13/2022 5:57,4/13/2022 6:00
6040,916,/thank-you-for-your-order,4/13/2022 6:00,4/13/2022 6:03
6041,917,/home,4/13/2022 14:40,4/13/2022 14:43
6042,917,/products,4/13/2022 14:43,4/13/2022 14:47
6043,917,/cart,4/13/2022 14:47,4/13/2022 14:48
6044,917,/checkout,4/13/2022 14:48,4/13/2022 14:52
6045,917,/billing,4/13/2022 14:52,4/13/2022 14:56
6046,917,/thank-you-for-your-order,4/13/2022 14:56,4/13/2022 14:59
6047,918,/home,4/13/2022 15:28,4/13/2022 15:33
6048,918,/products,4/13/2022 15:33,4/13/2022 15:37
6049,918,/cart,4/13/2022 15:37,4/13/2022 15:39
6050,918,/checkout,4/13/2022 15:39,4/13/2022 15:43
6051,918,/billing,4/13/2022 15:43,4/13/2022 15:44
6052,918,/thank-you-for-your-order,4/13/2022 15:44,4/13/2022 15:48
6053,919,/home,4/13/2022 2:48,4/13/2022 2:52
6054,919,/products,4/13/2022 2:52,4/13/2022 2:53
6055,919,/cart,4/13/2022 2:53,4/13/2022 2:55
6056,919,/checkout,4/13/2022 2:55,4/13/2022 2:58
6057,919,/billing,4/13/2022 2:58,4/13/2022 3:02
6058,919,/thank-you-for-your-order,4/13/2022 3:02,4/13/2022 3:06
6059,920,/home,4/13/2022 14:18,4/13/2022 14:23
6060,920,/products,4/13/2022 14:23,4/13/2022 14:24
6061,920,/cart,4/13/2022 14:24,4/13/2022 14:27
6062,920,/checkout,4/13/2022 14:27,4/13/2022 14:29
6063,920,/billing,4/13/2022 14:29,4/13/2022 14:33
6064,920,/thank-you-for-your-order,4/13/2022 14:33,4/13/2022 14:35
6065,921,/home,4/13/2022 6:00,4/13/2022 6:04
6066,921,/products,4/13/2022 6:04,4/13/2022 6:08
6067,921,/cart,4/13/2022 6:08,4/13/2022 6:13
6068,921,/checkout,4/13/2022 6:13,4/13/2022 6:17
6069,921,/billing,4/13/2022 6:17,4/13/2022 6:21
6070,921,/thank-you-for-your-order,4/13/2022 6:21,4/13/2022 6:24
6071,922,/home,4/13/2022 11:24,4/13/2022 11:27
6072,922,/products,4/13/2022 11:27,4/13/2022 11:28
6073,922,/cart,4/13/2022 11:28,4/13/2022 11:32
6074,922,/checkout,4/13/2022 11:32,4/13/2022 11:33
6075,922,/billing,4/13/2022 11:33,4/13/2022 11:35
6076,922,/thank-you-for-your-order,4/13/2022 11:35,4/13/2022 11:38
6077,923,/home,4/14/2022 5:12,4/14/2022 5:17
6078,923,/products,4/14/2022 5:17,4/14/2022 5:19
6079,923,/cart,4/14/2022 5:19,4/14/2022 5:23
6080,923,/checkout,4/14/2022 5:23,4/14/2022 5:27
6081,923,/billing,4/14/2022 5:27,4/14/2022 5:32
6082,923,/thank-you-for-your-order,4/14/2022 5:32,4/14/2022 5:36
6083,924,/home,4/14/2022 1:41,4/14/2022 1:45
6084,924,/products,4/14/2022 1:45,4/14/2022 1:48
6085,924,/products,4/14/2022 1:48,4/14/2022 1:50
6086,924,/cart,4/14/2022 1:50,4/14/2022 1:55
6087,924,/checkout,4/14/2022 1:55,4/14/2022 1:56
6088,924,/billing,4/14/2022 1:56,4/14/2022 1:59
6089,924,/thank-you-for-your-order,4/14/2022 1:59,4/14/2022 2:00
6090,925,/home,4/14/2022 21:41,4/14/2022 21:43
6091,925,/products,4/14/2022 21:43,4/14/2022 21:48
6092,925,/cart,4/14/2022 21:48,4/14/2022 21:50
6093,925,/checkout,4/14/2022 21:50,4/14/2022 21:52
6094,925,/billing,4/14/2022 21:52,4/14/2022 21:55
6095,925,/thank-you-for-your-order,4/14/2022 21:55,4/14/2022 21:57
6096,926,/home,4/14/2022 2:41,4/14/2022 2:45
6097,926,/products,4/14/2022 2:45,4/14/2022 2:49
6098,926,/products,4/14/2022 2:49,4/14/2022 2:50
6099,926,/products,4/14/2022 2:50,4/14/2022 2:55
6100,926,/products,4/14/2022 2:55,4/14/2022 2:57
6101,926,/cart,4/14/2022 2:57,4/14/2022 3:01
6102,926,/checkout,4/14/2022 3:01,4/14/2022 3:03
6103,926,/billing,4/14/2022 3:03,4/14/2022 3:07
6104,926,/thank-you-for-your-order,4/14/2022 3:07,4/14/2022 3:10
6105,927,/home,4/14/2022 9:32,4/14/2022 9:36
6106,927,/products,4/14/2022 9:36,4/14/2022 9:39
6107,927,/cart,4/14/2022 9:39,4/14/2022 9:43
6108,927,/checkout,4/14/2022 9:43,4/14/2022 9:44
6109,927,/billing,4/14/2022 9:44,4/14/2022 9:46
6110,927,/thank-you-for-your-order,4/14/2022 9:46,4/14/2022 9:49
6111,928,/home,4/14/2022 8:47,4/14/2022 8:51
6112,928,/products,4/14/2022 8:51,4/14/2022 8:54
6113,928,/products,4/14/2022 8:54,4/14/2022 8:54
6114,928,/products,4/14/2022 8:54,4/14/2022 8:56
6115,928,/cart,4/14/2022 8:56,4/14/2022 9:01
6116,928,/checkout,4/14/2022 9:01,4/14/2022 9:01
6117,928,/billing,4/14/2022 9:01,4/14/2022 9:03
6118,928,/thank-you-for-your-order,4/14/2022 9:03,4/14/2022 9:04
6119,929,/home,4/14/2022 13:41,4/14/2022 13:45
6120,929,/products,4/14/2022 13:45,4/14/2022 13:47
6121,929,/products,4/14/2022 13:47,4/14/2022 13:49
6122,929,/products,4/14/2022 13:49,4/14/2022 13:53
6123,929,/cart,4/14/2022 13:53,4/14/2022 13:55
6124,929,/checkout,4/14/2022 13:55,4/14/2022 13:56
6125,929,/billing,4/14/2022 13:56,4/14/2022 13:59
6126,929,/thank-you-for-your-order,4/14/2022 13:59,4/14/2022 14:03
6127,930,/home,4/14/2022 16:07,4/14/2022 16:09
6128,930,/products,4/14/2022 16:09,4/14/2022 16:11
6129,930,/products,4/14/2022 16:11,4/14/2022 16:14
6130,930,/cart,4/14/2022 16:14,4/14/2022 16:15
6131,930,/checkout,4/14/2022 16:15,4/14/2022 16:17
6132,930,/billing,4/14/2022 16:17,4/14/2022 16:19
6133,930,/thank-you-for-your-order,4/14/2022 16:19,4/14/2022 16:21
6134,931,/home,4/14/2022 14:40,4/14/2022 14:42
6135,931,/products,4/14/2022 14:42,4/14/2022 14:44
6136,931,/products,4/14/2022 14:44,4/14/2022 14:45
6137,931,/cart,4/14/2022 14:45,4/14/2022 14:48
6138,931,/checkout,4/14/2022 14:48,4/14/2022 14:49
6139,931,/billing,4/14/2022 14:49,4/14/2022 14:53
6140,931,/thank-you-for-your-order,4/14/2022 14:53,4/14/2022 14:54
6141,932,/home,4/14/2022 2:21,4/14/2022 2:23
6142,932,/products,4/14/2022 2:23,4/14/2022 2:28
6143,932,/cart,4/14/2022 2:28,4/14/2022 2:32
6144,932,/checkout,4/14/2022 2:32,4/14/2022 2:34
6145,932,/billing,4/14/2022 2:34,4/14/2022 2:34
6146,932,/thank-you-for-your-order,4/14/2022 2:34,4/14/2022 2:35
6147,933,/home,4/14/2022 0:42,4/14/2022 0:43
6148,933,/products,4/14/2022 0:43,4/14/2022 0:44
6149,933,/cart,4/14/2022 0:44,4/14/2022 0:47
6150,933,/checkout,4/14/2022 0:47,4/14/2022 0:52
6151,933,/billing,4/14/2022 0:52,4/14/2022 0:52
6152,933,/thank-you-for-your-order,4/14/2022 0:52,4/14/2022 0:56
6153,934,/home,4/14/2022 16:48,4/14/2022 16:52
6154,934,/products,4/14/2022 16:52,4/14/2022 16:57
6155,934,/products,4/14/2022 16:57,4/14/2022 17:00
6156,934,/products,4/14/2022 17:00,4/14/2022 17:04
6157,934,/cart,4/14/2022 17:04,4/14/2022 17:08
6158,934,/checkout,4/14/2022 17:08,4/14/2022 17:11
6159,934,/billing,4/14/2022 17:11,4/14/2022 17:15
6160,934,/thank-you-for-your-order,4/14/2022 17:15,4/14/2022 17:18
6161,935,/home,4/14/2022 11:42,4/14/2022 11:46
6162,935,/products,4/14/2022 11:46,4/14/2022 11:47
6163,935,/products,4/14/2022 11:47,4/14/2022 11:50
6164,935,/cart,4/14/2022 11:50,4/14/2022 11:53
6165,935,/checkout,4/14/2022 11:53,4/14/2022 11:55
6166,935,/billing,4/14/2022 11:55,4/14/2022 11:55
6167,935,/thank-you-for-your-order,4/14/2022 11:55,4/14/2022 12:00
6168,936,/home,4/14/2022 12:46,4/14/2022 12:48
6169,936,/products,4/14/2022 12:48,4/14/2022 12:49
6170,936,/cart,4/14/2022 12:49,4/14/2022 12:50
6171,936,/checkout,4/14/2022 12:50,4/14/2022 12:53
6172,936,/billing,4/14/2022 12:53,4/14/2022 12:56
6173,936,/thank-you-for-your-order,4/14/2022 12:56,4/14/2022 12:59
6174,937,/home,4/14/2022 19:43,4/14/2022 19:48
6175,937,/products,4/14/2022 19:48,4/14/2022 19:53
6176,937,/cart,4/14/2022 19:53,4/14/2022 19:57
6177,937,/checkout,4/14/2022 19:57,4/14/2022 19:59
6178,937,/billing,4/14/2022 19:59,4/14/2022 19:59
6179,937,/thank-you-for-your-order,4/14/2022 19:59,4/14/2022 20:03
6180,938,/home,4/14/2022 20:23,4/14/2022 20:24
6181,938,/products,4/14/2022 20:24,4/14/2022 20:28
6182,938,/products,4/14/2022 20:28,4/14/2022 20:32
6183,938,/products,4/14/2022 20:32,4/14/2022 20:34
6184,938,/cart,4/14/2022 20:34,4/14/2022 20:39
6185,938,/checkout,4/14/2022 20:39,4/14/2022 20:43
6186,938,/billing,4/14/2022 20:43,4/14/2022 20:44
6187,938,/thank-you-for-your-order,4/14/2022 20:44,4/14/2022 20:48
6188,939,/home,4/14/2022 15:42,4/14/2022 15:44
6189,939,/products,4/14/2022 15:44,4/14/2022 15:48
6190,939,/products,4/14/2022 15:48,4/14/2022 15:51
6191,939,/products,4/14/2022 15:51,4/14/2022 15:53
6192,939,/cart,4/14/2022 15:53,4/14/2022 15:54
6193,939,/checkout,4/14/2022 15:54,4/14/2022 15:59
6194,939,/billing,4/14/2022 15:59,4/14/2022 16:04
6195,939,/thank-you-for-your-order,4/14/2022 16:04,4/14/2022 16:05
6196,940,/home,4/14/2022 15:50,4/14/2022 15:53
6197,940,/products,4/14/2022 15:53,4/14/2022 15:57
6198,940,/products,4/14/2022 15:57,4/14/2022 15:59
6199,940,/products,4/14/2022 15:59,4/14/2022 16:03
6200,940,/cart,4/14/2022 16:03,4/14/2022 16:05
6201,940,/checkout,4/14/2022 16:05,4/14/2022 16:09
6202,940,/billing,4/14/2022 16:09,4/14/2022 16:12
6203,940,/thank-you-for-your-order,4/14/2022 16:12,4/14/2022 16:15
6204,941,/home,4/14/2022 5:48,4/14/2022 5:49
6205,941,/products,4/14/2022 5:49,4/14/2022 5:51
6206,941,/products,4/14/2022 5:51,4/14/2022 5:55
6207,941,/cart,4/14/2022 5:55,4/14/2022 5:56
6208,941,/checkout,4/14/2022 5:56,4/14/2022 5:58
6209,941,/billing,4/14/2022 5:58,4/14/2022 6:01
6210,941,/thank-you-for-your-order,4/14/2022 6:01,4/14/2022 6:05
6211,942,/home,4/14/2022 8:42,4/14/2022 8:44
6212,942,/products,4/14/2022 8:44,4/14/2022 8:45
6213,942,/products,4/14/2022 8:45,4/14/2022 8:50
6214,942,/cart,4/14/2022 8:50,4/14/2022 8:51
6215,942,/checkout,4/14/2022 8:51,4/14/2022 8:54
6216,942,/billing,4/14/2022 8:54,4/14/2022 8:57
6217,942,/thank-you-for-your-order,4/14/2022 8:57,4/14/2022 8:58
6218,943,/home,4/14/2022 22:47,4/14/2022 22:51
6219,943,/products,4/14/2022 22:51,4/14/2022 22:55
6220,943,/products,4/14/2022 22:55,4/14/2022 22:58
6221,943,/products,4/14/2022 22:58,4/14/2022 23:00
6222,943,/cart,4/14/2022 23:00,4/14/2022 23:03
6223,943,/checkout,4/14/2022 23:03,4/14/2022 23:04
6224,943,/billing,4/14/2022 23:04,4/14/2022 23:07
6225,943,/thank-you-for-your-order,4/14/2022 23:07,4/14/2022 23:09
6226,944,/home,4/14/2022 23:37,4/14/2022 23:40
6227,944,/products,4/14/2022 23:40,4/14/2022 23:41
6228,944,/cart,4/14/2022 23:41,4/14/2022 23:45
6229,944,/checkout,4/14/2022 23:45,4/14/2022 23:46
6230,944,/billing,4/14/2022 23:46,4/14/2022 23:49
6231,944,/thank-you-for-your-order,4/14/2022 23:49,4/14/2022 23:53
6232,945,/home,4/14/2022 9:03,4/14/2022 9:05
6233,945,/products,4/14/2022 9:05,4/14/2022 9:09
6234,945,/products,4/14/2022 9:09,4/14/2022 9:13
6235,945,/products,4/14/2022 9:13,4/14/2022 9:16
6236,945,/cart,4/14/2022 9:16,4/14/2022 9:20
6237,945,/checkout,4/14/2022 9:20,4/14/2022 9:22
6238,945,/billing,4/14/2022 9:22,4/14/2022 9:26
6239,945,/thank-you-for-your-order,4/14/2022 9:26,4/14/2022 9:29
6240,946,/home,4/14/2022 12:00,4/14/2022 12:04
6241,946,/products,4/14/2022 12:04,4/14/2022 12:08
6242,946,/cart,4/14/2022 12:08,4/14/2022 12:09
6243,946,/checkout,4/14/2022 12:09,4/14/2022 12:12
6244,946,/billing,4/14/2022 12:12,4/14/2022 12:15
6245,946,/thank-you-for-your-order,4/14/2022 12:15,4/14/2022 12:20
6246,947,/home,4/14/2022 14:09,4/14/2022 14:12
6247,947,/products,4/14/2022 14:12,4/14/2022 14:14
6248,947,/cart,4/14/2022 14:14,4/14/2022 14:15
6249,947,/checkout,4/14/2022 14:15,4/14/2022 14:18
6250,947,/billing,4/14/2022 14:18,4/14/2022 14:21
6251,947,/thank-you-for-your-order,4/14/2022 14:21,4/14/2022 14:26
6252,948,/home,4/14/2022 3:17,4/14/2022 3:22
6253,948,/products,4/14/2022 3:22,4/14/2022 3:24
6254,948,/cart,4/14/2022 3:24,4/14/2022 3:29
6255,948,/checkout,4/14/2022 3:29,4/14/2022 3:32
6256,948,/billing,4/14/2022 3:32,4/14/2022 3:36
6257,948,/thank-you-for-your-order,4/14/2022 3:36,4/14/2022 3:37
6258,949,/home,4/14/2022 4:52,4/14/2022 4:55
6259,949,/products,4/14/2022 4:55,4/14/2022 4:57
6260,949,/products,4/14/2022 4:57,4/14/2022 4:58
6261,949,/cart,4/14/2022 4:58,4/14/2022 5:00
6262,949,/checkout,4/14/2022 5:00,4/14/2022 5:05
6263,949,/billing,4/14/2022 5:05,4/14/2022 5:08
6264,949,/thank-you-for-your-order,4/14/2022 5:08,4/14/2022 5:11
6265,950,/home,4/14/2022 5:01,4/14/2022 5:05
6266,950,/products,4/14/2022 5:05,4/14/2022 5:08
6267,950,/cart,4/14/2022 5:08,4/14/2022 5:12
6268,950,/checkout,4/14/2022 5:12,4/14/2022 5:17
6269,950,/billing,4/14/2022 5:17,4/14/2022 5:20
6270,950,/thank-you-for-your-order,4/14/2022 5:20,4/14/2022 5:24
6271,951,/home,4/14/2022 2:33,4/14/2022 2:36
6272,951,/products,4/14/2022 2:36,4/14/2022 2:39
6273,951,/cart,4/14/2022 2:39,4/14/2022 2:41
6274,951,/checkout,4/14/2022 2:41,4/14/2022 2:45
6275,951,/billing,4/14/2022 2:45,4/14/2022 2:46
6276,951,/thank-you-for-your-order,4/14/2022 2:46,4/14/2022 2:48
6277,952,/home,4/14/2022 18:55,4/14/2022 18:56
6278,952,/products,4/14/2022 18:56,4/14/2022 18:59
6279,952,/cart,4/14/2022 18:59,4/14/2022 19:04
6280,952,/checkout,4/14/2022 19:04,4/14/2022 19:06
6281,952,/billing,4/14/2022 19:06,4/14/2022 19:07
6282,952,/thank-you-for-your-order,4/14/2022 19:07,4/14/2022 19:12
6283,953,/home,4/14/2022 4:13,4/14/2022 4:15
6284,953,/products,4/14/2022 4:15,4/14/2022 4:15
6285,953,/products,4/14/2022 4:15,4/14/2022 4:19
6286,953,/products,4/14/2022 4:19,4/14/2022 4:20
6287,953,/products,4/14/2022 4:20,4/14/2022 4:22
6288,953,/cart,4/14/2022 4:22,4/14/2022 4:26
6289,953,/checkout,4/14/2022 4:26,4/14/2022 4:30
6290,953,/billing,4/14/2022 4:30,4/14/2022 4:32
6291,953,/thank-you-for-your-order,4/14/2022 4:32,4/14/2022 4:33
6292,954,/home,4/14/2022 11:30,4/14/2022 11:31
6293,954,/products,4/14/2022 11:31,4/14/2022 11:32
6294,954,/cart,4/14/2022 11:32,4/14/2022 11:37
6295,954,/checkout,4/14/2022 11:37,4/14/2022 11:40
6296,954,/billing,4/14/2022 11:40,4/14/2022 11:45
6297,954,/thank-you-for-your-order,4/14/2022 11:45,4/14/2022 11:46
6298,955,/home,4/14/2022 23:25,4/14/2022 23:26
6299,955,/products,4/14/2022 23:26,4/14/2022 23:27
6300,955,/products,4/14/2022 23:27,4/14/2022 23:30
6301,955,/cart,4/14/2022 23:30,4/14/2022 23:33
6302,955,/checkout,4/14/2022 23:33,4/14/2022 23:38
6303,955,/billing,4/14/2022 23:38,4/14/2022 23:41
6304,955,/thank-you-for-your-order,4/14/2022 23:41,4/14/2022 23:43
6305,956,/home,4/14/2022 23:24,4/14/2022 23:26
6306,956,/products,4/14/2022 23:26,4/14/2022 23:30
6307,956,/products,4/14/2022 23:30,4/14/2022 23:34
6308,956,/cart,4/14/2022 23:34,4/14/2022 23:37
6309,956,/checkout,4/14/2022 23:37,4/14/2022 23:41
6310,956,/billing,4/14/2022 23:41,4/14/2022 23:45
6311,956,/thank-you-for-your-order,4/14/2022 23:45,4/14/2022 23:45
6312,957,/home,4/14/2022 3:05,4/14/2022 3:09
6313,957,/products,4/14/2022 3:09,4/14/2022 3:14
6314,957,/cart,4/14/2022 3:14,4/14/2022 3:17
6315,957,/checkout,4/14/2022 3:17,4/14/2022 3:17
6316,957,/billing,4/14/2022 3:17,4/14/2022 3:22
6317,957,/thank-you-for-your-order,4/14/2022 3:22,4/14/2022 3:25
6318,958,/home,4/14/2022 23:06,4/14/2022 23:08
6319,958,/products,4/14/2022 23:08,4/14/2022 23:12
6320,958,/cart,4/14/2022 23:12,4/14/2022 23:17
6321,958,/checkout,4/14/2022 23:17,4/14/2022 23:21
6322,958,/billing,4/14/2022 23:21,4/14/2022 23:24
6323,958,/thank-you-for-your-order,4/14/2022 23:24,4/14/2022 23:26
6324,959,/home,4/14/2022 10:04,4/14/2022 10:06
6325,959,/products,4/14/2022 10:06,4/14/2022 10:10
6326,959,/products,4/14/2022 10:10,4/14/2022 10:11
6327,959,/cart,4/14/2022 10:11,4/14/2022 10:15
6328,959,/checkout,4/14/2022 10:15,4/14/2022 10:19
6329,959,/billing,4/14/2022 10:19,4/14/2022 10:20
6330,959,/thank-you-for-your-order,4/14/2022 10:20,4/14/2022 10:25
6331,960,/home,4/14/2022 17:45,4/14/2022 17:47
6332,960,/products,4/14/2022 17:47,4/14/2022 17:49
6333,960,/cart,4/14/2022 17:49,4/14/2022 17:51
6334,960,/checkout,4/14/2022 17:51,4/14/2022 17:53
6335,960,/billing,4/14/2022 17:53,4/14/2022 17:55
6336,960,/thank-you-for-your-order,4/14/2022 17:55,4/14/2022 17:55
6337,961,/home,4/15/2022 14:51,4/15/2022 14:52
6338,961,/products,4/15/2022 14:52,4/15/2022 14:53
6339,961,/products,4/15/2022 14:53,4/15/2022 14:55
6340,961,/cart,4/15/2022 14:55,4/15/2022 14:57
6341,961,/checkout,4/15/2022 14:57,4/15/2022 14:59
6342,961,/billing,4/15/2022 14:59,4/15/2022 15:00
6343,961,/thank-you-for-your-order,4/15/2022 15:00,4/15/2022 15:03
6344,962,/home,4/15/2022 2:07,4/15/2022 2:10
6345,962,/products,4/15/2022 2:10,4/15/2022 2:14
6346,962,/cart,4/15/2022 2:14,4/15/2022 2:16
6347,962,/checkout,4/15/2022 2:16,4/15/2022 2:20
6348,962,/billing,4/15/2022 2:20,4/15/2022 2:20
6349,962,/thank-you-for-your-order,4/15/2022 2:20,4/15/2022 2:23
6350,963,/home,4/15/2022 1:33,4/15/2022 1:36
6351,963,/products,4/15/2022 1:36,4/15/2022 1:41
6352,963,/cart,4/15/2022 1:41,4/15/2022 1:42
6353,963,/checkout,4/15/2022 1:42,4/15/2022 1:47
6354,963,/billing,4/15/2022 1:47,4/15/2022 1:50
6355,963,/thank-you-for-your-order,4/15/2022 1:50,4/15/2022 1:55
6356,964,/home,4/15/2022 19:34,4/15/2022 19:36
6357,964,/products,4/15/2022 19:36,4/15/2022 19:38
6358,964,/cart,4/15/2022 19:38,4/15/2022 19:39
6359,964,/checkout,4/15/2022 19:39,4/15/2022 19:41
6360,964,/billing,4/15/2022 19:41,4/15/2022 19:42
6361,964,/thank-you-for-your-order,4/15/2022 19:42,4/15/2022 19:44
6362,965,/home,4/15/2022 9:54,4/15/2022 9:57
6363,965,/products,4/15/2022 9:57,4/15/2022 9:58
6364,965,/cart,4/15/2022 9:58,4/15/2022 10:01
6365,965,/checkout,4/15/2022 10:01,4/15/2022 10:04
6366,965,/billing,4/15/2022 10:04,4/15/2022 10:07
6367,965,/thank-you-for-your-order,4/15/2022 10:07,4/15/2022 10:09
6368,966,/home,4/15/2022 2:35,4/15/2022 2:37
6369,966,/products,4/15/2022 2:37,4/15/2022 2:41
6370,966,/cart,4/15/2022 2:41,4/15/2022 2:43
6371,966,/checkout,4/15/2022 2:43,4/15/2022 2:47
6372,966,/billing,4/15/2022 2:47,4/15/2022 2:51
6373,966,/thank-you-for-your-order,4/15/2022 2:51,4/15/2022 2:53
6374,967,/home,4/15/2022 21:27,4/15/2022 21:29
6375,967,/products,4/15/2022 21:29,4/15/2022 21:31
6376,967,/products,4/15/2022 21:31,4/15/2022 21:32
6377,967,/products,4/15/2022 21:32,4/15/2022 21:35
6378,967,/cart,4/15/2022 21:35,4/15/2022 21:37
6379,967,/checkout,4/15/2022 21:37,4/15/2022 21:41
6380,967,/billing,4/15/2022 21:41,4/15/2022 21:46
6381,967,/thank-you-for-your-order,4/15/2022 21:46,4/15/2022 21:48
6382,968,/home,4/15/2022 4:20,4/15/2022 4:25
6383,968,/products,4/15/2022 4:25,4/15/2022 4:28
6384,968,/cart,4/15/2022 4:28,4/15/2022 4:29
6385,968,/checkout,4/15/2022 4:29,4/15/2022 4:32
6386,968,/billing,4/15/2022 4:32,4/15/2022 4:33
6387,968,/thank-you-for-your-order,4/15/2022 4:33,4/15/2022 4:36
6388,969,/home,4/15/2022 17:07,4/15/2022 17:11
6389,969,/products,4/15/2022 17:11,4/15/2022 17:12
6390,969,/products,4/15/2022 17:12,4/15/2022 17:16
6391,969,/cart,4/15/2022 17:16,4/15/2022 17:17
6392,969,/checkout,4/15/2022 17:17,4/15/2022 17:20
6393,969,/billing,4/15/2022 17:20,4/15/2022 17:24
6394,969,/thank-you-for-your-order,4/15/2022 17:24,4/15/2022 17:27
6395,970,/home,4/15/2022 7:17,4/15/2022 7:18
6396,970,/products,4/15/2022 7:18,4/15/2022 7:22
6397,970,/products,4/15/2022 7:22,4/15/2022 7:24
6398,970,/cart,4/15/2022 7:24,4/15/2022 7:28
6399,970,/checkout,4/15/2022 7:28,4/15/2022 7:29
6400,970,/billing,4/15/2022 7:29,4/15/2022 7:31
6401,970,/thank-you-for-your-order,4/15/2022 7:31,4/15/2022 7:33
6402,971,/home,4/15/2022 23:56,4/16/2022 0:00
6403,971,/products,4/16/2022 0:00,4/16/2022 0:02
6404,971,/products,4/16/2022 0:02,4/16/2022 0:07
6405,971,/products,4/16/2022 0:07,4/16/2022 0:10
6406,971,/cart,4/16/2022 0:10,4/16/2022 0:13
6407,971,/checkout,4/16/2022 0:13,4/16/2022 0:16
6408,971,/billing,4/16/2022 0:16,4/16/2022 0:17
6409,971,/thank-you-for-your-order,4/16/2022 0:17,4/16/2022 0:18
6410,972,/home,4/15/2022 10:48,4/15/2022 10:50
6411,972,/products,4/15/2022 10:50,4/15/2022 10:53
6412,972,/products,4/15/2022 10:53,4/15/2022 10:57
6413,972,/products,4/15/2022 10:57,4/15/2022 11:02
6414,972,/cart,4/15/2022 11:02,4/15/2022 11:03
6415,972,/checkout,4/15/2022 11:03,4/15/2022 11:06
6416,972,/billing,4/15/2022 11:06,4/15/2022 11:07
6417,972,/thank-you-for-your-order,4/15/2022 11:07,4/15/2022 11:12
6418,973,/home,4/15/2022 4:42,4/15/2022 4:43
6419,973,/products,4/15/2022 4:43,4/15/2022 4:47
6420,973,/cart,4/15/2022 4:47,4/15/2022 4:50
6421,973,/checkout,4/15/2022 4:50,4/15/2022 4:51
6422,973,/billing,4/15/2022 4:51,4/15/2022 4:54
6423,973,/thank-you-for-your-order,4/15/2022 4:54,4/15/2022 4:57
6424,974,/home,4/15/2022 19:26,4/15/2022 19:31
6425,974,/products,4/15/2022 19:31,4/15/2022 19:33
6426,974,/cart,4/15/2022 19:33,4/15/2022 19:37
6427,974,/checkout,4/15/2022 19:37,4/15/2022 19:40
